Order ID,Restaurant Name,Location,State,Region,Order Time,Delivery Time,Order Month,Month Number,Day of Week,Day Number,Order Hour,Is Peak Hour,Is Weekend,Pizza Size,Pizza Type,Toppings Count,Topping Density,Pizza Complexity,Distance (km),Traffic Level,Traffic Impact,Delivery Duration (min),Estimated Duration (min),Delay (min),Is Delayed,Restaurant Avg Time,Delivery vs Restaurant Avg (min),Slower Than Restaurant Avg,Delivery Efficiency (min/km),Payment Method,Payment Category
ORD771,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-11-23 20:15:00,2025-11-23 20:45:00,November,11,Sunday,6,20,True,True,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD772,Domino's,"Albuquerque, NM",NM,West,2025-11-24 19:30:00,2025-11-24 20:00:00,November,11,Monday,0,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD773,Pizza Hut,"Atlanta, GA",GA,South,2025-11-25 20:45:00,2025-11-25 21:15:00,November,11,Tuesday,1,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD774,Papa John's,"Omaha, NE",NE,Midwest,2025-11-26 18:00:00,2025-11-26 18:30:00,November,11,Wednesday,2,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD775,Little Caesars,"Louisville, KY",KY,South,2025-11-27 19:15:00,2025-11-27 19:45:00,November,11,Thursday,3,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD776,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-11-28 20:30:00,2025-11-28 21:00:00,November,11,Friday,4,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD777,Domino's,"Albuquerque, NM",NM,West,2025-11-29 19:00:00,2025-11-29 19:30:00,November,11,Saturday,5,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD778,Pizza Hut,"Atlanta, GA",GA,South,2025-11-30 20:15:00,2025-11-30 20:45:00,November,11,Sunday,6,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD779,Papa John's,"Omaha, NE",NE,Midwest,2025-12-01 18:30:00,2025-12-01 19:00:00,December,12,Monday,0,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD780,Little Caesars,"Louisville, KY",KY,South,2025-12-02 19:45:00,2025-12-02 20:15:00,December,12,Tuesday,1,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD781,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-03 20:00:00,2025-12-03 20:30:00,December,12,Wednesday,2,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD782,Papa John's,"Omaha, NE",NE,Midwest,2025-12-04 18:15:00,2025-12-04 18:45:00,December,12,Thursday,3,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD783,Little Caesars,"Louisville, KY",KY,South,2025-12-05 19:30:00,2025-12-05 20:00:00,December,12,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,Card,Online
ORD784,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-06 20:45:00,2025-12-06 21:15:00,December,12,Saturday,5,20,True,True,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD785,Domino's,"Albuquerque, NM",NM,West,2025-12-07 19:00:00,2025-12-07 19:30:00,December,12,Sunday,6,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD786,Pizza Hut,"Atlanta, GA",GA,South,2025-12-08 20:15:00,2025-12-08 20:45:00,December,12,Monday,0,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD787,Papa John's,"Omaha, NE",NE,Midwest,2025-12-09 18:30:00,2025-12-09 19:00:00,December,12,Tuesday,1,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD788,Little Caesars,"Louisville, KY",KY,South,2025-12-10 19:45:00,2025-12-10 20:15:00,December,12,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD789,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-11 20:00:00,2025-12-11 20:30:00,December,12,Thursday,3,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD790,Domino's,"Albuquerque, NM",NM,West,2025-12-12 19:15:00,2025-12-12 19:45:00,December,12,Friday,4,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD791,Pizza Hut,"Atlanta, GA",GA,South,2025-12-13 20:30:00,2025-12-13 21:00:00,December,12,Saturday,5,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD792,Papa John's,"Omaha, NE",NE,Midwest,2025-12-14 18:45:00,2025-12-14 19:15:00,December,12,Sunday,6,18,True,True,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD793,Little Caesars,"Louisville, KY",KY,South,2025-12-15 19:00:00,2025-12-15 19:30:00,December,12,Monday,0,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD794,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-16 20:15:00,2025-12-16 20:45:00,December,12,Tuesday,1,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD795,Domino's,"Albuquerque, NM",NM,West,2025-12-17 19:30:00,2025-12-17 20:00:00,December,12,Wednesday,2,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD796,Pizza Hut,"Atlanta, GA",GA,South,2025-12-18 20:45:00,2025-12-18 21:15:00,December,12,Thursday,3,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD797,Papa John's,"Omaha, NE",NE,Midwest,2025-12-19 18:00:00,2025-12-19 18:30:00,December,12,Friday,4,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD798,Little Caesars,"Louisville, KY",KY,South,2025-12-20 19:15:00,2025-12-20 19:45:00,December,12,Saturday,5,19,True,True,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD799,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-21 20:30:00,2025-12-21 21:00:00,December,12,Sunday,6,20,True,True,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD800,Domino's,"Albuquerque, NM",NM,West,2025-12-22 19:00:00,2025-12-22 19:30:00,December,12,Monday,0,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD801,Pizza Hut,"Atlanta, GA",GA,South,2025-12-23 20:15:00,2025-12-23 20:45:00,December,12,Tuesday,1,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD802,Papa John's,"Omaha, NE",NE,Midwest,2025-12-24 18:30:00,2025-12-24 19:00:00,December,12,Wednesday,2,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD803,Little Caesars,"Louisville, KY",KY,South,2025-12-25 19:45:00,2025-12-25 20:15:00,December,12,Thursday,3,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD804,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-26 20:00:00,2025-12-26 20:30:00,December,12,Friday,4,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD805,Domino's,"Albuquerque, NM",NM,West,2025-12-27 19:15:00,2025-12-27 19:45:00,December,12,Saturday,5,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD806,Pizza Hut,"Atlanta, GA",GA,South,2025-12-28 20:30:00,2025-12-28 21:00:00,December,12,Sunday,6,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD807,Papa John's,"Omaha, NE",NE,Midwest,2025-12-29 18:45:00,2025-12-29 19:15:00,December,12,Monday,0,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD808,Little Caesars,"Louisville, KY",KY,South,2025-12-30 19:00:00,2025-12-30 19:30:00,December,12,Tuesday,1,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD809,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-31 20:15:00,2025-12-31 20:45:00,December,12,Wednesday,2,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD810,Papa John's,"Omaha, NE",NE,Midwest,2025-12-24 18:30:00,2025-12-24 19:00:00,December,12,Wednesday,2,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD811,Little Caesars,"Louisville, KY",KY,South,2025-12-25 19:45:00,2025-12-25 20:15:00,December,12,Thursday,3,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,Card,Online
ORD812,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-26 20:00:00,2025-12-26 20:30:00,December,12,Friday,4,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD813,Domino's,"Albuquerque, NM",NM,West,2025-12-27 19:15:00,2025-12-27 19:45:00,December,12,Saturday,5,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD814,Pizza Hut,"Atlanta, GA",GA,South,2025-12-28 20:30:00,2025-12-28 21:00:00,December,12,Sunday,6,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD815,Papa John's,"Omaha, NE",NE,Midwest,2025-12-29 18:45:00,2025-12-29 19:15:00,December,12,Monday,0,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD816,Little Caesars,"Louisville, KY",KY,South,2025-12-30 19:00:00,2025-12-30 19:30:00,December,12,Tuesday,1,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD817,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2025-12-31 20:15:00,2025-12-31 20:45:00,December,12,Wednesday,2,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD818,Domino's,"Albuquerque, NM",NM,West,2026-01-01 19:30:00,2026-01-01 20:00:00,January,1,Thursday,3,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD819,Pizza Hut,"Atlanta, GA",GA,South,2026-01-02 20:45:00,2026-01-02 21:15:00,January,1,Friday,4,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD820,Papa John's,"Omaha, NE",NE,Midwest,2026-01-03 18:00:00,2026-01-03 18:30:00,January,1,Saturday,5,18,True,True,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD821,Little Caesars,"Louisville, KY",KY,South,2026-01-04 19:15:00,2026-01-04 19:45:00,January,1,Sunday,6,19,True,True,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD822,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-05 20:30:00,2026-01-05 21:00:00,January,1,Monday,0,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD823,Domino's,"Albuquerque, NM",NM,West,2026-01-06 19:00:00,2026-01-06 19:30:00,January,1,Tuesday,1,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD824,Pizza Hut,"Atlanta, GA",GA,South,2026-01-07 20:15:00,2026-01-07 20:45:00,January,1,Wednesday,2,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD825,Papa John's,"Omaha, NE",NE,Midwest,2026-01-08 18:30:00,2026-01-08 19:00:00,January,1,Thursday,3,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD826,Little Caesars,"Louisville, KY",KY,South,2026-01-09 19:45:00,2026-01-09 20:15:00,January,1,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD827,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-10 20:00:00,2026-01-10 20:30:00,January,1,Saturday,5,20,True,True,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD828,Domino's,"Albuquerque, NM",NM,West,2026-01-11 19:15:00,2026-01-11 19:45:00,January,1,Sunday,6,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD829,Pizza Hut,"Atlanta, GA",GA,South,2026-01-12 20:30:00,2026-01-12 21:00:00,January,1,Monday,0,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD830,Papa John's,"Omaha, NE",NE,Midwest,2026-01-13 18:45:00,2026-01-13 19:15:00,January,1,Tuesday,1,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD831,Little Caesars,"Louisville, KY",KY,South,2026-01-14 19:00:00,2026-01-14 19:30:00,January,1,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD832,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-15 20:15:00,2026-01-15 20:45:00,January,1,Thursday,3,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD833,Domino's,"Albuquerque, NM",NM,West,2026-01-16 19:30:00,2026-01-16 20:00:00,January,1,Friday,4,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD834,Pizza Hut,"Atlanta, GA",GA,South,2026-01-17 20:45:00,2026-01-17 21:15:00,January,1,Saturday,5,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD835,Papa John's,"Omaha, NE",NE,Midwest,2026-01-18 18:00:00,2026-01-18 18:30:00,January,1,Sunday,6,18,True,True,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD836,Little Caesars,"Louisville, KY",KY,South,2026-01-19 19:15:00,2026-01-19 19:45:00,January,1,Monday,0,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD837,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-20 20:30:00,2026-01-20 21:00:00,January,1,Tuesday,1,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD838,Papa John's,"Omaha, NE",NE,Midwest,2026-01-21 18:00:00,2026-01-21 18:30:00,January,1,Wednesday,2,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD839,Little Caesars,"Louisville, KY",KY,South,2026-01-22 19:15:00,2026-01-22 19:45:00,January,1,Thursday,3,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,Card,Online
ORD840,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-23 20:30:00,2026-01-23 21:00:00,January,1,Friday,4,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD841,Domino's,"Albuquerque, NM",NM,West,2026-01-24 19:00:00,2026-01-24 19:30:00,January,1,Saturday,5,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD842,Pizza Hut,"Atlanta, GA",GA,South,2026-01-25 20:15:00,2026-01-25 20:45:00,January,1,Sunday,6,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD843,Papa John's,"Omaha, NE",NE,Midwest,2026-01-26 18:30:00,2026-01-26 19:00:00,January,1,Monday,0,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD844,Little Caesars,"Louisville, KY",KY,South,2026-01-27 19:45:00,2026-01-27 20:15:00,January,1,Tuesday,1,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD845,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-01-28 20:00:00,2026-01-28 20:30:00,January,1,Wednesday,2,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD846,Domino's,"Albuquerque, NM",NM,West,2026-01-29 19:15:00,2026-01-29 19:45:00,January,1,Thursday,3,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD847,Pizza Hut,"Atlanta, GA",GA,South,2026-01-30 20:30:00,2026-01-30 21:00:00,January,1,Friday,4,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD848,Papa John's,"Omaha, NE",NE,Midwest,2026-01-31 18:45:00,2026-01-31 19:15:00,January,1,Saturday,5,18,True,True,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD849,Little Caesars,"Louisville, KY",KY,South,2026-02-01 19:00:00,2026-02-01 19:30:00,February,2,Sunday,6,19,True,True,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD850,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-02-02 20:15:00,2026-02-02 20:45:00,February,2,Monday,0,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD851,Domino's,"Albuquerque, NM",NM,West,2026-02-03 19:30:00,2026-02-03 20:00:00,February,2,Tuesday,1,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD852,Pizza Hut,"Atlanta, GA",GA,South,2026-02-04 20:45:00,2026-02-04 21:15:00,February,2,Wednesday,2,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD853,Papa John's,"Omaha, NE",NE,Midwest,2026-02-05 18:00:00,2026-02-05 18:30:00,February,2,Thursday,3,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD854,Little Caesars,"Louisville, KY",KY,South,2026-02-06 19:15:00,2026-02-06 19:45:00,February,2,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD855,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-02-07 20:30:00,2026-02-07 21:00:00,February,2,Saturday,5,20,True,True,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD856,Domino's,"Albuquerque, NM",NM,West,2026-02-08 19:00:00,2026-02-08 19:30:00,February,2,Sunday,6,19,True,True,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD857,Pizza Hut,"Atlanta, GA",GA,South,2026-02-09 20:15:00,2026-02-09 20:45:00,February,2,Monday,0,20,True,False,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD858,Papa John's,"Omaha, NE",NE,Midwest,2026-02-10 18:30:00,2026-02-10 19:00:00,February,2,Tuesday,1,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD859,Little Caesars,"Louisville, KY",KY,South,2026-02-11 19:45:00,2026-02-11 20:15:00,February,2,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD860,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-02-12 20:00:00,2026-02-12 20:30:00,February,2,Thursday,3,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD861,Domino's,"Albuquerque, NM",NM,West,2026-02-13 19:15:00,2026-02-13 19:45:00,February,2,Friday,4,19,True,False,Large,Sicilian,4,0.7272727272727273,12,5.5,Medium,2,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,UPI,Online
ORD862,Pizza Hut,"Atlanta, GA",GA,South,2026-02-14 20:30:00,2026-02-14 21:00:00,February,2,Saturday,5,20,True,True,Medium,Veg,2,0.5,4,4.0,Low,1,30,9.6,20.4,False,29.94845360824742,0.05,True,7.5,Wallet,Online
ORD863,Papa John's,"Omaha, NE",NE,Midwest,2026-02-15 18:45:00,2026-02-15 19:15:00,February,2,Sunday,6,18,True,True,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,Card,Online
ORD864,Little Caesars,"Louisville, KY",KY,South,2026-02-16 19:00:00,2026-02-16 19:30:00,February,2,Monday,0,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,UPI,Online
ORD865,Marco's Pizza,"Milwaukee, WI",WI,Midwest,2026-02-17 20:15:00,2026-02-17 20:45:00,February,2,Tuesday,1,20,True,False,Medium,Margarita,3,0.6666666666666666,6,4.5,Medium,2,30,10.8,19.2,False,30.28645833333333,-0.29,False,6.666666666666667,Cash,Offline
ORD866,Papa John's,"Omaha, NE",NE,Midwest,2026-02-18 18:30:00,2026-02-18 19:00:00,February,2,Wednesday,2,18,True,False,Medium,BBQ Chicken,3,0.6,6,5.0,Medium,2,30,12.0,18.0,False,28.18627450980392,1.81,True,6.0,UPI,Online
ORD867,Little Caesars,"Louisville, KY",KY,South,2026-02-19 19:45:00,2026-02-19 20:15:00,February,2,Thursday,3,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,High,3,30,14.4,15.6,False,28.84422110552764,1.16,True,5.0,Card,Online
